,list_price,property_id,price_reduced_amount,description.year_built,description.sold_price,description.lot_sqft,description.sqft,description.stories,description.beds,description.type,location.address.state,location.address.state_code,basement,big_lot,big_yard,carport,central_air,central_heat,city_view,community_outdoor_space,community_security_features,community_swimming_pool,corner_lot,dining_room,dishwasher,energy_efficient,ensuite,family_room,farm,fenced_yard,fireplace,floor_plan,forced_air,front_porch,garage_1_or_more,garage_2_or_more,garage_3_or_more,groundscare,hardwood_floors,high_ceiling,hill_or_mountain_view,laundry_room,modern_kitchen,new_roof,open_floor_plan,park,ranch,recreation_facilities,rental_property,shopping,single_story,trails,two_or_more_stories,updated_kitchen,view,views,washer_dryer,mean,median,std
4874,549000.0,1793736762,16000.0,1980.0,525000,12197.0,2110.0,1.0,3.0,single_family,Arizona,AZ,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,565404.4845360830,470000.0,396802.535869843
4875,190000.0,2653369301,8000.0,1981.0,186000,751.0,725.0,1.0,1.0,apartment,Arizona,AZ,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,565404.4845360830,470000.0,396802.535869843
4876,949900.0,2429782422,,1955.0,1038712,11326.0,2700.0,1.0,4.0,single_family,Arizona,AZ,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,0,1,0,1,0,0,1,0,0,1,0,1,1,1,0,0,0,1,0,0,565404.4845360830,470000.0,396802.535869843
4877,715000.0,2767231645,,2005.0,690000,8880.0,3135.0,2.0,4.0,single_family,Arizona,AZ,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,565404.4845360830,470000.0,396802.535869843
4878,499900.0,2989298877,,1993.0,498000,5528.0,1350.0,1.0,3.0,single_family,Arizona,AZ,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,565404.4845360830,470000.0,396802.535869843
4879,499900.0,1375920461,,1993.0,500000,4696.0,1650.0,1.0,3.0,single_family,Arizona,AZ,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,565404.4845360830,470000.0,396802.535869843
4880,346000.0,1068206127,16000.0,1979.0,340000,8018.0,1156.0,1.0,2.0,single_family,Arizona,AZ,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,342500.0,342500.0,2635.231383473650
4881,345000.0,2757984281,4000.0,1956.0,345000,6887.0,1411.0,1.0,4.0,single_family,Arizona,AZ,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,565404.4845360830,470000.0,396802.535869843
4882,440000.0,2282094344,,1956.0,432000,7410.0,2155.0,1.0,5.0,single_family,Arizona,AZ,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,565404.4845360830,470000.0,396802.535869843
4883,28000.0,9239159844,2000.0,1967.0,28000,,768.0,1.0,2.0,mobile,Arizona,AZ,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,565404.4845360830,470000.0,396802.535869843
4884,1050000.0,9265089977,,2005.0,1010000,14375.0,4015.0,1.0,4.0,single_family,Arizona,AZ,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,1,0,1,1,1,0,0,1,1,0,565404.4845360830,470000.0,396802.535869843
4885,829890.0,9798426880,,2019.0,825000,5751.0,3085.0,2.0,5.0,single_family,Arizona,AZ,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0,1,0,0,565404.4845360830,470000.0,396802.535869843
4886,339900.0,1273990588,,1958.0,350000,9118.0,1481.0,1.0,3.0,single_family,Arizona,AZ,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,565404.4845360830,470000.0,396802.535869843
4887,700000.0,2314134831,,1961.0,700000,17424.0,2202.0,1.0,3.0,single_family,Arizona,AZ,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,1,1,0,0,1,0,0,565404.4845360830,470000.0,396802.535869843
4888,560000.0,1953967811,,2011.0,448000,8940.0,2176.0,1.0,4.0,single_family,Arizona,AZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,565404.4845360830,470000.0,396802.535869843
4889,524900.0,2113139056,,1989.0,540000,13939.0,1506.0,1.0,3.0,single_family,Arizona,AZ,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,565404.4845360830,470000.0,396802.535869843
4890,290000.0,2808394095,,1999.0,271500,924.0,858.0,2.0,1.0,apartment,Arizona,AZ,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,271500.0,271500.0,0.0
4891,349000.0,1349042270,,1979.0,345000,9304.0,1564.0,1.0,3.0,single_family,Arizona,AZ,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,342500.0,342500.0,2635.231383473650
4892,110000.0,2158487584,,2004.0,120000,9905.0,4353.0,1.0,2.0,mobile,Arizona,AZ,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,565404.4845360830,470000.0,396802.535869843
4893,495000.0,2073480300,64000.0,1950.0,485000,,,,,multi_family,Arizona,AZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,565404.4845360830,470000.0,396802.535869843
4894,267000.0,1600451617,2000.0,1965.0,267000,1213.0,1120.0,2.0,2.0,townhomes,Arizona,AZ,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,565404.4845360830,470000.0,396802.535869843
4895,459990.0,2714270443,9910.0,2000.0,436000,1065.0,1418.0,1.0,2.0,townhomes,Arizona,AZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,565404.4845360830,470000.0,396802.535869843
4896,600000.0,1007849822,,1996.0,625600,95832.0,2136.0,1.0,4.0,single_family,Arizona,AZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,565404.4845360830,470000.0,396802.535869843
4897,275000.0,1430764403,14000.0,1996.0,255000,1120.0,1019.0,2.0,2.0,apartment,Arizona,AZ,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,565404.4845360830,470000.0,396802.535869843
4898,175000.0,2001061202,,1948.0,180000,7867.0,767.0,1.0,2.0,single_family,Arizona,AZ,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,565404.4845360830,470000.0,396802.535869843
4899,825000.0,2284855875,,1943.0,827522,8050.0,1793.0,1.0,3.0,single_family,Arizona,AZ,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,565404.4845360830,470000.0,396802.535869843
4900,750000.0,2392441948,25000.0,1986.0,745000,7675.0,2800.0,1.0,3.0,single_family,Arizona,AZ,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,565404.4845360830,470000.0,396802.535869843
4901,42000.0,9586025486,7000.0,1970.0,28000,,1296.0,1.0,2.0,mobile,Arizona,AZ,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,565404.4845360830,470000.0,396802.535869843
4902,460000.0,2473143379,10000.0,2001.0,470000,4499.0,1522.0,1.0,3.0,single_family,Arizona,AZ,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,565404.4845360830,470000.0,396802.535869843
4903,761000.0,2437302100,5000.0,2011.0,755000,6528.0,3599.0,2.0,4.0,single_family,Arizona,AZ,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,565404.4845360830,470000.0,396802.535869843
4904,1099900.0,1216299329,,2020.0,1090000,6000.0,3030.0,2.0,5.0,single_family,Arizona,AZ,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,565404.4845360830,470000.0,396802.535869843
4905,389900.0,2773184933,,1960.0,389900,7148.0,1363.0,1.0,3.0,single_family,Arizona,AZ,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,565404.4845360830,470000.0,396802.535869843
4906,225000.0,2028216702,,1936.0,200000,9243.0,1513.0,1.0,3.0,single_family,Arizona,AZ,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,565404.4845360830,470000.0,396802.535869843
4907,875000.0,1158165559,,1956.0,875000,16174.0,2192.0,,4.0,land,Arizona,AZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,565404.4845360830,470000.0,396802.535869843
4908,349900.0,9222828356,,1957.0,349900,7126.0,1154.0,1.0,3.0,single_family,Arizona,AZ,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,565404.4845360830,470000.0,396802.535869843
4909,279000.0,6995000718,,1980.0,279000,8590.0,1056.0,1.0,3.0,single_family,Virginia,VA,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,327202.8985507250,340000.0,106769.85690922300
4910,295000.0,6222411942,,1995.0,315000,3027.0,1788.0,3.0,3.0,townhomes,Virginia,VA,1,0,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,327202.8985507250,340000.0,106769.85690922300
4911,224950.0,5686912424,,2001.0,245000,8276.0,1002.0,1.0,3.0,single_family,Virginia,VA,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,461068.25190839700,441000.0,256767.82838388200
4912,399000.0,6021225010,,1951.0,441000,6882.0,1225.0,1.0,2.0,single_family,Virginia,VA,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,461068.25190839700,441000.0,256767.82838388200
4913,325000.0,5383284565,,1924.0,315000,5075.0,1236.0,2.0,3.0,single_family,Virginia,VA,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,461068.25190839700,441000.0,256767.82838388200
4914,225000.0,5115561662,,1956.0,240000,13464.0,1341.0,1.0,3.0,single_family,Virginia,VA,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,327202.8985507250,340000.0,106769.85690922300
4915,185000.0,5519424144,,,155000,131116.0,,,,land,Virginia,VA,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,327202.8985507250,340000.0,106769.85690922300
4916,172000.0,6058401380,,1920.0,102000,2662.0,1343.0,2.0,3.0,single_family,Virginia,VA,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,461068.25190839700,441000.0,256767.82838388200
4917,310000.0,6579453787,10000.0,1944.0,306000,39640.0,1332.0,1.0,3.0,single_family,Virginia,VA,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,461068.25190839700,441000.0,256767.82838388200
4918,495000.0,6563723524,30000.0,2004.0,515000,17860.0,3616.0,2.0,4.0,single_family,Virginia,VA,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,461068.25190839700,441000.0,256767.82838388200
4919,280000.0,5465583510,,1922.0,288000,11539.0,1292.0,1.0,3.0,single_family,Virginia,VA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,461068.25190839700,441000.0,256767.82838388200
4920,114500.0,5087432173,,,159000,7087.0,,,,land,Virginia,VA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,327202.8985507250,340000.0,106769.85690922300
4921,524950.0,5401993291,,1910.0,524950,2749.0,2000.0,2.0,3.0,single_family,Virginia,VA,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,461068.25190839700,441000.0,256767.82838388200
4922,545900.0,5731415112,14050.0,2013.0,545900,3485.0,2640.0,2.0,4.0,townhomes,Virginia,VA,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,327202.8985507250,340000.0,106769.85690922300
4923,170000.0,5888211489,,1954.0,120000,7754.0,864.0,1.0,3.0,single_family,Virginia,VA,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,120000.0,120000.0,0.0
4924,349500.0,5537355269,,1950.0,389500,7841.0,1431.0,1.0,4.0,single_family,Virginia,VA,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,327202.8985507250,340000.0,106769.85690922300
4925,165000.0,5966603991,,1964.0,160000,7501.0,1288.0,1.0,3.0,single_family,Virginia,VA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,461068.25190839700,441000.0,256767.82838388200
4926,179900.0,6272416539,,1958.0,292500,19741.0,1503.0,1.0,3.0,single_family,Virginia,VA,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,461068.25190839700,441000.0,256767.82838388200
4927,475000.0,6386940007,,2013.0,485000,2810.0,2135.0,2.0,3.0,townhomes,Virginia,VA,0,0,0,0,1,0,0,1,1,1,0,1,1,0,0,0,0,0,1,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,461068.25190839700,441000.0,256767.82838388200
4928,625000.0,5755272500,,1940.0,705000,7349.0,1775.0,2.0,3.0,single_family,Virginia,VA,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,461068.25190839700,441000.0,256767.82838388200
4929,325000.0,6665149008,,1986.0,332000,11282.0,1788.0,2.0,4.0,single_family,Virginia,VA,1,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,332000.0,332000.0,0.0
4930,375000.0,6693313134,,1959.0,371500,25670.0,1477.0,1.0,3.0,single_family,Virginia,VA,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,461068.25190839700,441000.0,256767.82838388200
4931,625000.0,6636764955,20000.0,1958.0,555000,6499.0,2004.0,2.0,4.0,single_family,Virginia,VA,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,461068.25190839700,441000.0,256767.82838388200
4932,1250000.0,5099460146,,1940.0,1410000,8451.0,3359.0,2.0,4.0,single_family,Virginia,VA,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,461068.25190839700,441000.0,256767.82838388200
4933,239900.0,5185722059,19600.0,1954.0,239900,14810.0,1292.0,1.0,3.0,single_family,Virginia,VA,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,327202.8985507250,340000.0,106769.85690922300
4934,375000.0,6310233950,,1963.0,375000,11757.0,1448.0,1.0,4.0,single_family,Virginia,VA,0,0,0,0,1,0,0,1,1,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,327202.8985507250,340000.0,106769.85690922300
4935,325000.0,5842608828,,1969.0,330000,66777.0,1378.0,1.0,3.0,single_family,Virginia,VA,0,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,0,1,0,0,1,327202.8985507250,340000.0,106769.85690922300
4936,299000.0,5158523516,,1900.0,299000,1520.0,1560.0,2.0,3.0,single_family,Virginia,VA,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,461068.25190839700,441000.0,256767.82838388200
4937,775000.0,5588033099,,1925.0,759000,2814.0,2885.0,2.0,4.0,single_family,Virginia,VA,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,461068.25190839700,441000.0,256767.82838388200
4938,475000.0,9425498739,,1919.0,505000,2322.0,2313.0,2.0,3.0,townhomes,Virginia,VA,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,461068.25190839700,441000.0,256767.82838388200
4939,580000.0,5139844902,19950.0,1940.0,575000,18731.0,2470.0,2.0,3.0,single_family,Virginia,VA,1,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,461068.25190839700,441000.0,256767.82838388200
4940,450000.0,6634350892,,1950.0,450000,21371.0,1536.0,2.0,3.0,single_family,Virginia,VA,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,461068.25190839700,441000.0,256767.82838388200
4941,750000.0,5924166673,,1900.0,730000,4090.0,2535.0,2.0,3.0,single_family,Virginia,VA,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,461068.25190839700,441000.0,256767.82838388200
4942,335000.0,5416057256,,2006.0,340000,37292.0,1728.0,2.0,4.0,single_family,Virginia,VA,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,1,1,1,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,327202.8985507250,340000.0,106769.85690922300
4943,340000.0,5234923926,10000.0,2009.0,340000,12031.0,2056.0,2.0,6.0,single_family,Virginia,VA,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,327202.8985507250,340000.0,106769.85690922300
4944,449950.0,5787029564,,1989.0,475000,14331.0,1884.0,2.0,4.0,single_family,Virginia,VA,0,1,0,0,1,0,0,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,327202.8985507250,340000.0,106769.85690922300
4945,349900.0,5948587238,,1965.0,376500,20835.0,2416.0,2.0,4.0,single_family,Virginia,VA,1,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,461068.25190839700,441000.0,256767.82838388200
4946,399900.0,5106533154,,1987.0,387900,12580.0,2416.0,2.0,4.0,single_family,Virginia,VA,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,327202.8985507250,340000.0,106769.85690922300
4947,299900.0,5701723083,5100.0,1920.0,295000,,958.0,1.0,1.0,condos,Virginia,VA,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,461068.25190839700,441000.0,256767.82838388200
4948,299900.0,6122759663,,1920.0,298897,8960.0,1299.0,1.0,2.0,single_family,Virginia,VA,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,461068.25190839700,441000.0,256767.82838388200
4949,699000.0,6859676372,,1910.0,699000,,2379.0,3.0,3.0,single_family,Virginia,VA,1,0,0,0,1,0,0,1,1,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,461068.25190839700,441000.0,256767.82838388200
4950,225000.0,5435818171,,1945.0,239000,6251.0,783.0,1.0,2.0,single_family,Virginia,VA,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,461068.25190839700,441000.0,256767.82838388200
4951,849000.0,1014428437,,1997.0,820000,11761.0,2833.0,2.0,5.0,single_family,Nevada,NV,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,510592.35714285700,435000.0,263533.0644185080
4952,299000.0,2968162484,,1972.0,295000,1307.0,1040.0,2.0,2.0,condos,Nevada,NV,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,1,0,1,0,1,510592.35714285700,435000.0,263533.0644185080
4953,515000.0,2892475354,,1974.0,500000,6098.0,1391.0,2.0,4.0,single_family,Nevada,NV,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,510592.35714285700,435000.0,263533.0644185080
4954,449900.0,1851229398,15100.0,1973.0,440000,7405.0,1956.0,1.0,3.0,single_family,Nevada,NV,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,510592.35714285700,435000.0,263533.0644185080
4955,391000.0,1424055677,,1971.0,424099,15682.0,1186.0,1.0,3.0,single_family,Nevada,NV,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,510592.35714285700,435000.0,263533.0644185080
4956,440000.0,2276832355,,1976.0,435000,6970.0,1428.0,1.0,3.0,single_family,Nevada,NV,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,510592.35714285700,435000.0,263533.0644185080
